player_id,player_name,team,season,proj_target_share_next,proj_carry_share_next,targets,rush_att,team_targets,team_carries
00-0035184,D.Ozigbo,DET,2023,0.024390243902439,0.1363636363636363,1.0,3.0,41.0,22.0
00-0035187,A.Walter,SF,2020,0.0256410256410256,0.04,1.0,1.0,39.0,25.0
00-0035187,A.Walter,NYJ,2021,0.0330112721417069,0.1356209150326797,0.0,14.0,30.0,26.0
00-0035190,A.Cole,LV,2020,0.0,0.024390243902439,0.0,1.0,30.0,41.0
00-0035190,A.Cole,LV,2024,0.0,0.0,0.0,0.0,46.0,16.0
00-0035208,O.Zaccheaus,ATL,2019,0.0285975749256463,0.0,2.0,0.0,48.0,30.0
00-0035208,O.Zaccheaus,ATL,2020,0.0669467787114845,0.0128205128205128,3.0,0.0,37.0,32.0
00-0035208,O.Zaccheaus,ATL,2021,0.1328282828282828,0.0,3.0,0.0,31.0,12.0
00-0035208,O.Zaccheaus,ATL,2022,0.1831748001102839,0.0,7.0,0.0,28.0,35.0
00-0035208,O.Zaccheaus,PHI,2023,0.0615680615680615,0.0,1.0,0.0,32.0,15.0
00-0035208,O.Zaccheaus,WAS,2024,0.1097940613026819,0.0,5.0,0.0,47.0,25.0
00-0035215,D.Harty,NO,2019,0.0196581196581196,0.019047619047619,1.0,0.0,33.0,17.0
00-0035215,D.Harty,NO,2020,0.1372785829307568,0.0187830687830687,1.0,0.0,35.0,25.0
00-0035215,D.Harty,NO,2021,0.1535499671766904,0.0128205128205128,4.0,1.0,23.0,46.0
00-0035215,D.Harty,NO,2022,0.03125,0.0,1.0,0.0,40.0,20.0
00-0035215,D.Harty,BUF,2023,0.0293793793793793,0.0,1.0,0.0,37.0,39.0
00-0035216,D.Johnson,PIT,2019,0.2962962962962963,0.0095238095238095,7.0,0.0,20.0,23.0
00-0035216,D.Johnson,PIT,2020,0.2410192147034252,0.0238095238095238,16.0,0.0,68.0,16.0
00-0035216,D.Johnson,PIT,2021,0.2558817993600602,0.0,10.0,0.0,44.0,20.0
00-0035216,D.Johnson,PIT,2022,0.3099647266313933,0.0074074074074074,10.0,0.0,28.0,37.0
00-0035216,D.Johnson,PIT,2023,0.2134920634920634,0.0,7.0,0.0,38.0,23.0
00-0035216,D.Johnson,HOU,2024,0.0849974398361495,0.0,1.0,0.0,32.0,34.0
00-0035217,B.Snell,PIT,2019,0.0,0.2933333333333333,0.0,18.0,20.0,23.0
00-0035217,B.Snell,PIT,2020,0.0350877192982456,0.4537267080745342,2.0,2.0,68.0,16.0
00-0035217,B.Snell,PIT,2021,0.0079365079365079,0.210752688172043,2.0,2.0,44.0,20.0
00-0035217,B.Snell,PIT,2022,0.0363756613756613,0.2477477477477477,0.0,2.0,31.0,20.0
00-0035222,Z.Gentry,PIT,2019,0.0277777777777777,0.0,1.0,0.0,36.0,14.0
00-0035222,Z.Gentry,PIT,2021,0.084117573248008,0.0,4.0,0.0,44.0,20.0
00-0035222,Z.Gentry,PIT,2022,0.0358849633043181,0.0,1.0,0.0,28.0,37.0
00-0035223,U.Gilbert,PIT,2021,0.0,0.0,0.0,0.0,32.0,21.0
00-0035228,K.Murray,ARI,2019,0.0,0.2161779081133919,0.0,2.0,39.0,17.0
00-0035228,K.Murray,ARI,2020,0.0,0.2884295147861039,0.0,2.0,27.0,18.0
00-0035228,K.Murray,ARI,2021,0.0,0.216765873015873,0.0,2.0,34.0,18.0
00-0035228,K.Murray,ARI,2022,0.0,0.28652066887361,0.0,1.0,41.0,22.0
00-0035228,K.Murray,ARI,2023,0.0,0.1916666666666666,0.0,5.0,29.0,38.0
00-0035228,K.Murray,ARI,2024,0.0,0.2046434169278996,0.0,3.0,32.0,27.0
00-0035229,T.Hockenson,DET,2019,0.0965116279069767,0.0,11.0,0.0,36.0,27.0
00-0035229,T.Hockenson,DET,2020,0.1991939307728781,0.0123456790123456,3.0,0.0,31.0,22.0
00-0035229,T.Hockenson,DET,2021,0.1698309178743961,0.0,8.0,0.0,38.0,27.0
00-0035229,T.Hockenson,MIN,2022,0.2381775582573454,0.0,11.0,0.0,39.0,16.0
00-0035229,T.Hockenson,MIN,2023,0.2203914141414141,0.0,4.0,0.0,35.0,11.0
00-0035229,T.Hockenson,MIN,2024,0.1665749740204169,0.0,5.0,0.0,40.0,22.0
00-0035231,C.Wilkins,MIA,2019,0.0196078431372549,0.0,1.0,0.0,51.0,34.0
00-0035231,C.Wilkins,MIA,2021,0.0384615384615384,0.0,1.0,0.0,26.0,42.0
00-0035232,D.Haskins,WAS,2019,0.0,0.1018037518037517,0.0,0.0,37.0,26.0
00-0035232,D.Haskins,WAS,2020,0.0,0.143073593073593,0.0,0.0,47.0,19.0
00-0035235,K.McGary,ATL,2019,0.0294117647058823,0.0,1.0,0.0,34.0,25.0
00-0035243,M.Sanders,PHI,2019,0.1416666666666666,0.5451868919610855,5.0,14.0,25.0,26.0
00-0035243,M.Sanders,PHI,2020,0.0941025641025641,0.4583652618135376,6.0,15.0,34.0,29.0
00-0035243,M.Sanders,PHI,2021,0.1068098568098568,0.4192411924119241,3.0,7.0,43.0,17.0
00-0035243,M.Sanders,PHI,2022,0.0246415770609318,0.319964349376114,1.0,7.0,34.0,32.0
00-0035243,M.Sanders,CAR,2023,0.0713242169237961,0.1399999999999999,0.0,3.0,18.0,29.0
00-0035243,M.Sanders,CAR,2024,0.0944444444444444,0.0664855072463768,4.0,17.0,35.0,30.0
00-0035244,L.Johnson,HOU,2019,0.0,0.0,0.0,0.0,50.0,21.0
00-0035246,J.Arcega-Whiteside,PHI,2019,0.0514814814814814,0.0,2.0,0.0,40.0,30.0
00-0035246,J.Arcega-Whiteside,PHI,2020,0.0259363491070808,0.0,3.0,0.0,29.0,29.0
00-0035246,J.Arcega-Whiteside,PHI,2021,0.0389805097451274,0.0,3.0,0.0,34.0,33.0
00-0035249,J.Oliver,JAX,2019,0.053030303030303,0.0,2.0,0.0,46.0,9.0
00-0035249,J.Oliver,BAL,2021,0.0571138211382113,0.0,1.0,0.0,32.0,36.0
00-0035249,J.Oliver,BAL,2022,0.0871031746031746,0.0,2.0,0.0,28.0,35.0
00-0035249,J.Oliver,MIN,2023,0.0613863287250384,0.0,3.0,0.0,43.0,22.0
00-0035249,J.Oliver,MIN,2024,0.0596491228070175,0.0,1.0,0.0,40.0,22.0
00-0035250,D.Singletary,BUF,2019,0.1265592515592515,0.6479786422578184,7.0,13.0,43.0,30.0
00-0035250,D.Singletary,BUF,2020,0.0669922022863199,0.2334523809523808,3.0,6.0,44.0,18.0
00-0035250,D.Singletary,BUF,2021,0.082037037037037,0.5500696621386276,5.0,10.0,37.0,24.0
00-0035250,D.Singletary,BUF,2022,0.050752688172043,0.3505707196029776,8.0,6.0,40.0,19.0
00-0035250,D.Singletary,HOU,2023,0.0905331227911873,0.6731601731601732,6.0,9.0,31.0,14.0
00-0035250,D.Singletary,NYG,2024,0.0445632798573975,0.2914529914529915,1.0,7.0,28.0,25.0
00-0035251,W.Grier,CAR,2019,0.0,0.1904761904761904,0.0,3.0,49.0,18.0
00-0035259,T.Wesco,NYJ,2019,0.0385185185185185,0.0172413793103448,1.0,0.0,33.0,27.0
00-0035259,T.Wesco,NYJ,2020,0.032258064516129,0.0357142857142857,1.0,0.0,21.0,22.0
00-0035259,T.Wesco,NYJ,2021,0.0307545156899532,0.0,1.0,0.0,22.0,24.0
00-0035259,T.Wesco,CHI,2022,0.0518518518518518,0.0,1.0,0.0,24.0,29.0
00-0035259,T.Wesco,TEN,2023,0.0355392156862745,0.0,1.0,0.0,33.0,42.0
00-0035261,T.Pollard,DAL,2019,0.0371057513914656,0.1831871345029239,2.0,14.0,32.0,36.0
00-0035261,T.Pollard,DAL,2020,0.1462752525252525,0.4167201426024955,5.0,5.0,44.0,27.0
00-0035261,T.Pollard,DAL,2021,0.095276920052273,0.2873949579831932,2.0,4.0,42.0,21.0
00-0035261,T.Pollard,DAL,2022,0.1166997354497354,0.3260510894919496,3.0,6.0,37.0,22.0
00-0035261,T.Pollard,DAL,2023,0.0541103603603603,0.6093705528188287,9.0,15.0,58.0,25.0
00-0035261,T.Pollard,TEN,2024,0.0612373737373737,0.5891608391608392,0.0,22.0,26.0,32.0
00-0035264,J.Stidham,NE,2019,0.0,0.0,0.0,2.0,42.0,34.0
00-0035264,J.Stidham,NE,2020,0.0,0.0573011591455857,0.0,0.0,18.0,24.0
00-0035264,J.Stidham,LV,2022,0.0,0.109375,0.0,7.0,34.0,25.0
00-0035264,J.Stidham,DEN,2023,0.0,0.1818181818181818,0.0,3.0,32.0,20.0
00-0035264,J.Stidham,DEN,2024,0.0,0.0571428571428571,0.0,2.0,29.0,43.0
00-0035268,R.Armstead,JAX,2019,0.018018018018018,0.0580259112867808,9.0,10.0,39.0,24.0
00-0035268,R.Armstead,JAX,2021,0.0769230769230769,0.3529411764705882,2.0,9.0,32.0,31.0
00-0035272,A.Van Ginkel,MIA,2022,0.0,0.0,0.0,0.0,29.0,23.0
00-0035273,Q.Ollison,ATL,2019,0.0,0.070679012345679,0.0,4.0,48.0,30.0
00-0035273,Q.Ollison,ATL,2020,0.0,0.0277777777777777,0.0,1.0,30.0,36.0
00-0035273,Q.Ollison,ATL,2021,0.0111111111111111,0.1062435953740301,1.0,1.0,31.0,12.0
00-0035275,J.Scarlett,CAR,2019,0.0,0.2105263157894736,0.0,4.0,37.0,19.0
00-0035277,M.Jackson,SEA,2022,0.0,0.0,0.0,0.0,30.0,14.0
00-0035280,J.Bailey,MIA,2024,0.0,0.024390243902439,0.0,1.0,31.0,41.0
00-0035282,E.Stick,LAC,2020,0.0,0.03125,0.0,1.0,42.0,32.0
00-0035282,E.Stick,LAC,2023,0.0,0.1796737213403879,0.0,13.0,45.0,30.0
00-0035287,K.Johnson,ARI,2019,0.1062320445535814,0.0,2.0,0.0,33.0,25.0
00-0035287,K.Johnson,ARI,2020,0.0695994907951429,0.0,2.0,0.0,27.0,18.0
00-0035289,G.Minshew,JAX,2019,0.0,0.2599363197189284,0.0,5.0,39.0,24.0
00-0035289,G.Minshew,JAX,2020,0.0075757575757575,0.1563271604938271,0.0,2.0,27.0,22.0
00-0035289,G.Minshew,PHI,2021,0.0,0.048780487804878,0.0,5.0,34.0,33.0
00-0035289,G.Minshew,PHI,2022,0.0,0.0789519218885181,0.0,2.0,24.0,44.0
00-0035289,G.Minshew,IND,2023,0.0,0.0959296822177146,0.0,1.0,23.0,37.0
00-0035289,G.Minshew,LV,2024,0.0,0.0892857142857142,0.0,2.0,46.0,16.0
00-0035290,J.Johnson,BUF,2020,0.0,0.0,0.0,0.0,38.0,31.0
00-0035291,T.Williams,CIN,2020,0.0263157894736842,0.1697955161369795,1.0,4.0,20.0,19.0
00-0035291,T.Williams,CIN,2021,0.0,0.1666666666666666,2.0,9.0,29.0,18.0
00-0035291,T.Williams,CIN,2022,0.0182682682682682,0.061391223155929,1.0,1.0,32.0,26.0
00-0035291,T.Williams,CIN,2023,0.0216666666666666,0.0255681818181818,0.0,1.0,28.0,30.0
00-0035297,K.Harmon,WAS,2019,0.1423731423731423,0.0,5.0,0.0,35.0,20.0
00-0035298,S.Miller,TB,2019,0.0753842277651801,0.0098039215686274,3.0,0.0,41.0,29.0
00-0035298,S.Miller,TB,2020,0.0575453785980101,0.0114942528735632,0.0,1.0,29.0,33.0
00-0035298,S.Miller,TB,2021,0.0295254419573838,0.0440860215053763,6.0,0.0,53.0,14.0
00-0035298,S.Miller,TB,2022,0.026059008509064,0.0,2.0,0.0,33.0,20.0
00-0035298,S.Miller,ATL,2023,0.0693910256410256,0.0,2.0,0.0,34.0,25.0
00-0035298,S.Miller,PIT,2024,0.1017522899243329,0.0,1.0,0.0,21.0,17.0
00-0035304,C.Gillaspia,HOU,2020,0.037037037037037,0.0,1.0,0.0,27.0,15.0
00-0035308,T.Sweeney,BUF,2019,0.0651962979549186,0.0,5.0,0.0,39.0,20.0
00-0035308,T.Sweeney,BUF,2021,0.0558821485650753,0.0,1.0,0.0,31.0,27.0
00-0035308,T.Sweeney,BUF,2022,0.0263157894736842,0.0,1.0,0.0,38.0,31.0
00-0035310,C.Cox,MIA,2020,0.0222222222222222,0.0,1.0,0.0,27.0,33.0
00-0035311,M.Gaskin,MIA,2019,0.0519848714970666,0.2046153846153846,3.0,16.0,51.0,34.0
00-0035311,M.Gaskin,MIA,2020,0.1574725584013509,0.6766666666666666,5.0,7.0,59.0,20.0
00-0035311,M.Gaskin,MIA,2021,0.0472334682860998,0.2168650793650793,3.0,1.0,21.0,43.0
00-0035311,M.Gaskin,MIA,2022,0.15625,0.1538461538461538,1.0,6.0,38.0,26.0
00-0035311,M.Gaskin,MIN,2024,0.0,0.0384615384615384,1.0,2.0,28.0,30.0
00-0035313,T.Godwin,JAX,2020,0.0588235294117647,0.0,4.0,1.0,40.0,17.0
00-0035327,C.Moore,DET,2020,0.0,0.037037037037037,0.0,1.0,37.0,27.0
00-0035327,C.Moore,DET,2021,0.0,0.0357142857142857,0.0,1.0,32.0,28.0
00-0035327,C.Moore,DET,2022,0.0,0.0526315789473684,0.0,1.0,36.0,30.0
00-0035328,M.Nelson,DET,2021,0.027027027027027,0.0,1.0,0.0,37.0,22.0
00-0035329,D.Parham,LAC,2020,0.0663607226107226,0.0,4.0,0.0,30.0,35.0
00-0035329,D.Parham,LAC,2021,0.0678932178932179,0.0,1.0,0.0,37.0,39.0
00-0035329,D.Parham,LAC,2022,0.0481264255457803,0.0,5.0,0.0,42.0,23.0
00-0035329,D.Parham,LAC,2023,0.1088527551942186,0.0,6.0,0.0,45.0,30.0
00-0035341,T.Irwin,CIN,2020,0.0526315789473684,0.0,2.0,0.0,38.0,33.0
00-0035341,T.Irwin,CIN,2021,0.03125,0.0,4.0,0.0,29.0,18.0
00-0035341,T.Irwin,CIN,2022,0.0647108843537414,0.0,2.0,0.0,37.0,17.0
00-0035341,T.Irwin,CIN,2023,0.0638477186864283,0.0,2.0,0.0,28.0,30.0
00-0035341,T.Irwin,CIN,2024,0.0910712944181504,0.0,1.0,0.0,37.0,31.0
00-0035342,P.Laird,MIA,2019,0.0948054018355309,0.430739064856712,5.0,11.0,44.0,22.0
00-0035342,P.Laird,MIA,2020,0.0335621662852784,0.1046031746031745,2.0,2.0,25.0,42.0
00-0035342,P.Laird,MIA,2021,0.02859477124183,0.0,1.0,1.0,34.0,33.0
00-0035345,C.Myarick,NYG,2021,0.0418014363247629,0.0,2.0,0.0,41.0,27.0
00-0035345,C.Myarick,NYG,2022,0.0533490370564243,0.0,1.0,0.0,29.0,21.0
00-0035350,P.Williams,MIA,2019,0.1967574908751379,0.0,9.0,0.0,36.0,24.0
00-0035350,P.Williams,MIA,2020,0.1719687294399937,0.0,5.0,0.0,26.0,25.0
00-0035350,P.Williams,MIA,2021,0.0627450980392156,0.0,1.0,0.0,31.0,39.0
00-0035356,T.Jackson,PHI,2021,0.0395962732919254,0.0,5.0,0.0,34.0,33.0
00-0035359,D.Sills,NYG,2021,0.0485341217048534,0.0,3.0,0.0,30.0,25.0
00-0035359,D.Sills,NYG,2022,0.0638019451812555,0.0,2.0,0.0,31.0,28.0
00-0035374,M.Walker,JAX,2019,0.0526315789473684,0.0,1.0,0.0,37.0,23.0
00-0035378,A.Wingard,JAX,2021,0.0,0.032258064516129,0.0,1.0,35.0,31.0
00-0035399,S.Morgan,CIN,2019,0.0714399744572158,0.0,1.0,0.0,34.0,31.0
00-0035399,S.Morgan,CIN,2021,0.0386904761904761,0.0,2.0,1.0,29.0,18.0
00-0035399,S.Morgan,CIN,2022,0.0294117647058823,0.0,1.0,0.0,34.0,21.0
00-0035401,D.Willis,CIN,2019,0.0561561561561561,0.0,1.0,0.0,36.0,25.0
00-0035406,L.Humphrey,NO,2019,0.0333333333333333,0.0,1.0,0.0,30.0,27.0
00-0035406,L.Humphrey,NO,2020,0.0778474399164054,0.0,1.0,0.0,36.0,35.0
00-0035406,L.Humphrey,NO,2021,0.1378382624405954,0.0,1.0,0.0,23.0,46.0
00-0035406,L.Humphrey,NE,2022,0.0450367647058823,0.0,1.0,0.0,20.0,33.0
00-0035406,L.Humphrey,DEN,2023,0.0972222222222222,0.0,1.0,0.0,32.0,20.0
00-0035406,L.Humphrey,DEN,2024,0.0777243589743589,0.0,2.0,0.0,29.0,43.0
00-0035414,J.Guyton,LAC,2019,0.0769230769230769,0.0,2.0,0.0,26.0,30.0
00-0035414,J.Guyton,LAC,2020,0.1357323232323232,0.0114942528735632,4.0,0.0,30.0,35.0
00-0035414,J.Guyton,LAC,2021,0.0735735735735735,0.0095238095238095,9.0,0.0,64.0,21.0
00-0035414,J.Guyton,LAC,2022,0.0294117647058823,0.0,3.0,0.0,41.0,12.0
00-0035414,J.Guyton,LAC,2023,0.0574132354226768,0.0,2.0,0.0,32.0,27.0
00-0035428,D.Helm,LV,2021,0.0263157894736842,0.0,1.0,0.0,36.0,25.0
00-0035432,J.Moore,LAC,2019,0.0335701484895033,0.0,1.0,0.0,44.0,25.0
00-0035432,J.Moore,LAC,2021,0.1176470588235294,0.0,4.0,0.0,34.0,21.0
00-0035432,J.Moore,LAC,2022,0.0392156862745098,0.0,2.0,0.0,51.0,15.0
00-0035448,D.Crockett,DEN,2021,0.0,0.081081081081081,0.0,3.0,24.0,37.0
00-0035457,T.Johnson,LAC,2020,0.1354166666666666,0.0,2.0,0.0,30.0,35.0
00-0035457,T.Johnson,JAX,2021,0.0319191919191919,0.0,2.0,0.0,52.0,19.0
00-0035457,T.Johnson,HOU,2022,0.0476190476190476,0.0,1.0,0.0,21.0,32.0
00-0035480,M.Taylor,GB,2020,0.0283797729618163,0.010752688172043,1.0,0.0,32.0,25.0
00-0035480,M.Taylor,GB,2021,0.0909090909090909,0.0,3.0,0.0,33.0,15.0
00-0035480,M.Taylor,NYJ,2023,0.0416666666666666,0.0,2.0,0.0,37.0,21.0
00-0035489,W.Hills,DET,2019,0.0465116279069767,0.5555555555555556,2.0,10.0,43.0,18.0
00-0035500,G.Dortch,ARI,2021,0.027027027027027,0.03125,2.0,0.0,39.0,28.0
00-0035500,G.Dortch,ARI,2022,0.2543859649122806,0.037037037037037,4.0,2.0,27.0,20.0
00-0035500,G.Dortch,ARI,2023,0.1466296517230303,0.0111111111111111,4.0,0.0,29.0,38.0
00-0035500,G.Dortch,ARI,2024,0.0659745396119144,0.0219109195402298,4.0,1.0,32.0,27.0
00-0035510,J.Smith,NYJ,2019,0.0689655172413793,0.0,2.0,0.0,29.0,24.0
00-0035510,J.Smith,NYJ,2020,0.1194885361552028,0.0,2.0,0.0,23.0,23.0
00-0035510,J.Smith,NYJ,2021,0.0859584859584859,0.0,3.0,0.0,19.0,17.0
00-0035510,J.Smith,NYJ,2022,0.0381855640807047,0.0,5.0,0.0,34.0,22.0
00-0035527,A.Isabella,ARI,2019,0.0624098124098124,0.0,1.0,1.0,20.0,31.0
00-0035527,A.Isabella,ARI,2020,0.0863342131724484,0.0,5.0,0.0,36.0,21.0
00-0035527,A.Isabella,ARI,2021,0.0208333333333333,0.0,1.0,0.0,48.0,21.0
00-0035527,A.Isabella,BAL,2022,0.0598484848484848,0.0,0.0,1.0,20.0,28.0
00-0035527,A.Isabella,BUF,2023,0.0333333333333333,0.0,1.0,0.0,30.0,34.0
00-0035529,H.Butler,PHI,2020,0.024390243902439,0.0,1.0,0.0,41.0,26.0
00-0035535,D.Slayton,NYG,2019,0.1435307987032125,0.0,9.0,0.0,47.0,21.0
00-0035535,D.Slayton,NYG,2020,0.2699017615176152,0.0,4.0,0.0,25.0,28.0
00-0035535,D.Slayton,NYG,2021,0.0978399489877251,0.0,3.0,0.0,30.0,25.0
00-0035535,D.Slayton,NYG,2022,0.173066829482524,0.0111111111111111,5.0,0.0,26.0,20.0
00-0035535,D.Slayton,NYG,2023,0.1667504608681079,0.0,7.0,0.0,32.0,30.0
00-0035535,D.Slayton,NYG,2024,0.0732764850411909,0.0256410256410256,1.0,0.0,28.0,25.0
00-0035537,T.Johnson,DET,2019,0.047531619747042,0.1149591149591149,2.0,3.0,29.0,25.0
00-0035537,T.Johnson,NYJ,2020,0.074074074074074,0.1678079366388911,2.0,11.0,33.0,25.0
00-0035537,T.Johnson,NYJ,2021,0.1398148148148148,0.2013574660633484,1.0,1.0,19.0,17.0
00-0035537,T.Johnson,NYJ,2022,0.0794612794612794,0.2040849673202614,3.0,5.0,32.0,20.0
00-0035537,T.Johnson,BUF,2023,0.0312312312312312,0.1327356768533239,1.0,7.0,37.0,39.0
00-0035537,T.Johnson,BUF,2024,0.0640450588837685,0.1346801346801347,1.0,6.0,31.0,32.0
00-0035539,I.Nauta,DET,2019,0.0263157894736842,0.0,2.0,0.0,43.0,18.0
00-0035539,I.Nauta,DET,2020,0.03125,0.0,1.0,0.0,32.0,21.0
00-0035544,T.Kennedy,DET,2021,0.0548465758992074,0.0,2.0,0.0,29.0,26.0
00-0035544,T.Kennedy,DET,2022,0.1222222222222222,0.0,1.0,0.0,25.0,37.0
00-0035544,T.Kennedy,DET,2024,0.0188679245283018,0.0,1.0,0.0,53.0,27.0
00-0035547,J.Fortson,KC,2021,0.0388888888888888,0.0,1.0,0.0,46.0,28.0
00-0035547,J.Fortson,KC,2022,0.0496498619510284,0.0,1.0,0.0,25.0,26.0
00-0035547,J.Fortson,KC,2024,0.0347058823529411,0.0,1.0,0.0,35.0,29.0
00-0035548,V.Bryant,DAL,2019,0.0204081632653061,0.0,1.0,0.0,49.0,19.0
00-0035551,T.Brooks-James,PIT,2019,0.0,0.1311111111111111,0.0,1.0,43.0,16.0
00-0035551,T.Brooks-James,ATL,2020,0.0,0.09375,0.0,3.0,37.0,32.0
00-0035553,C.Jones,JAX,2019,0.0256410256410256,0.0,1.0,0.0,39.0,24.0
00-0035562,J.Horsted,CHI,2019,0.0717826825127334,0.0,1.0,0.0,33.0,22.0
00-0035562,J.Horsted,CHI,2021,0.0411290322580645,0.0,1.0,0.0,36.0,28.0
00-0035562,J.Horsted,LV,2022,0.1111111111111111,0.0,1.0,0.0,39.0,13.0
00-0035562,J.Horsted,LV,2023,0.0222222222222222,0.0,1.0,0.0,45.0,14.0
00-0035567,C.Reynolds,JAX,2020,0.0277777777777777,0.0625,1.0,1.0,36.0,16.0
00-0035567,C.Reynolds,DET,2021,0.0599247599247599,0.4266191325014854,0.0,3.0,29.0,26.0
00-0035567,C.Reynolds,DET,2022,0.0808050730631375,0.154074074074074,1.0,2.0,37.0,19.0
00-0035567,C.Reynolds,DET,2023,0.0328668052586888,0.3314708547266686,0.0,1.0,42.0,26.0
00-0035567,C.Reynolds,DET,2024,0.0306186868686868,0.1224747474747474,2.0,8.0,32.0,31.0
00-0035572,P.Hesse,ATL,2021,0.0296018945212493,0.0,3.0,0.0,20.0,22.0
00-0035572,P.Hesse,ATL,2022,0.0524193548387096,0.0,1.0,0.0,28.0,35.0
00-0035577,D.Hodges,PIT,2019,0.0,0.0847619047619047,0.0,1.0,20.0,23.0
00-0035588,G.Bradbury,MIN,2019,0.0344827586206896,0.0,1.0,0.0,29.0,10.0
00-0035588,G.Bradbury,MIN,2021,0.027027027027027,0.0,1.0,0.0,37.0,11.0
00-0035590,R.Ridley,CHI,2019,0.0361290322580645,0.0,4.0,0.0,35.0,34.0
00-0035590,R.Ridley,CHI,2020,0.0440038684719535,0.0,2.0,0.0,27.0,19.0
00-0035592,T.Fulgham,DET,2019,0.0869565217391304,0.0,1.0,0.0,29.0,25.0
00-0035592,T.Fulgham,PHI,2020,0.0727450980392157,0.0,2.0,0.0,29.0,29.0
00-0035593,J.Winfree,GB,2021,0.0364296256136863,0.0,3.0,0.0,35.0,27.0
00-0035593,J.Winfree,GB,2022,0.0436974789915966,0.0,1.0,0.0,44.0,20.0
00-0035593,J.Winfree,IND,2023,0.0263157894736842,0.0,1.0,0.0,38.0,24.0
00-0035594,T.Homer,SEA,2019,0.1473079249848759,0.3354700854700854,3.0,3.0,28.0,24.0
00-0035594,T.Homer,SEA,2020,0.0249999999999999,0.1628851540616246,3.0,0.0,35.0,22.0
00-0035594,T.Homer,SEA,2021,0.045045045045045,0.1033613844910378,3.0,1.0,26.0,30.0
00-0035594,T.Homer,SEA,2022,0.0860548048048048,0.2530751431007185,4.0,1.0,41.0,14.0
00-0035594,T.Homer,CHI,2023,0.0344827586206896,0.0,1.0,0.0,29.0,38.0
00-0035594,T.Homer,CHI,2024,0.0416666666666666,0.0454545454545454,0.0,3.0,31.0,29.0
00-0035596,K.Whyte,PIT,2019,0.0185185185185185,0.1514285714285714,0.0,3.0,20.0,23.0
00-0035597,J.Ursua,SEA,2019,0.0263157894736842,0.0,1.0,0.0,38.0,30.0
00-0035602,A.Bachman,NYG,2021,0.0,0.04,0.0,1.0,30.0,25.0
00-0035602,A.Bachman,LV,2024,0.081081081081081,0.0,3.0,0.0,37.0,19.0
00-0035603,K.Blanton,LA,2021,0.063346104725415,0.0,5.0,0.0,42.0,29.0
00-0035603,K.Blanton,LA,2022,0.04,0.0,1.0,0.0,48.0,18.0
00-0035609,J.Gervase,LA,2022,0.0238095238095238,0.0,1.0,0.0,42.0,15.0
00-0035621,N.Webster,CHI,2022,0.1428571428571428,0.0,3.0,0.0,21.0,30.0
00-0035624,N.Harry,NE,2019,0.1593288177339901,0.052226631393298,7.0,1.0,35.0,22.0
00-0035624,N.Harry,NE,2020,0.1587117552334943,0.0,2.0,0.0,30.0,29.0
00-0035624,N.Harry,NE,2021,0.1280359425520716,0.0,1.0,0.0,30.0,27.0
00-0035624,N.Harry,CHI,2022,0.0565432098765432,0.0,2.0,0.0,27.0,22.0
00-0035628,D.Johnson,CLE,2019,0.0888157894736842,0.0964285714285714,1.0,0.0,22.0,18.0
00-0035628,D.Johnson,CLE,2020,0.02375,0.0454545454545454,0.0,4.0,30.0,30.0
00-0035628,D.Johnson,CLE,2021,0.0922733077905491,0.1505555555555555,1.0,25.0,24.0,41.0
00-0035628,D.Johnson,CLE,2022,0.0238095238095238,0.0454545454545454,1.0,0.0,34.0,24.0
00-0035628,D.Johnson,JAX,2023,0.0,0.093428140486964,0.0,1.0,41.0,23.0
00-0035628,D.Johnson,JAX,2024,0.0507936507936508,0.0392156862745098,2.0,2.0,31.0,34.0
00-0035631,D.Sample,CIN,2019,0.0407550407550407,0.0,1.0,0.0,29.0,40.0
00-0035631,D.Sample,CIN,2020,0.0695006747638326,0.0,3.0,0.0,20.0,19.0
00-0035631,D.Sample,CIN,2021,0.0418600223697674,0.0,2.0,0.0,36.0,27.0
00-0035631,D.Sample,CIN,2022,0.0188679245283018,0.0,1.0,0.0,35.0,25.0
00-0035631,D.Sample,CIN,2023,0.0763440860215053,0.0,2.0,0.0,28.0,30.0
00-0035631,D.Sample,CIN,2024,0.0282312925170068,0.0,4.0,0.0,46.0,21.0
00-0035632,A.Hooker,TEN,2019,0.03125,0.0,1.0,0.0,32.0,23.0
00-0035632,A.Hooker,TEN,2020,0.0,0.025,0.0,1.0,23.0,40.0
00-0035632,A.Hooker,TEN,2021,0.0277777777777777,0.0,1.0,0.0,36.0,22.0
00-0035632,A.Hooker,TEN,2023,0.0,0.0277777777777777,0.0,1.0,26.0,36.0
00-0035639,P.Campbell,IND,2019,0.127415458937198,0.0344827586206896,5.0,0.0,35.0,22.0
00-0035639,P.Campbell,IND,2020,0.1956521739130435,0.0454545454545454,0.0,1.0,25.0,40.0
00-0035639,P.Campbell,IND,2021,0.1085920479302832,0.0,3.0,0.0,29.0,18.0
00-0035639,P.Campbell,IND,2022,0.1658559481140126,0.0123456790123456,9.0,1.0,34.0,33.0
00-0035639,P.Campbell,NYG,2023,0.0580312407898614,0.0,1.0,0.0,24.0,19.0
00-0035639,P.Campbell,PHI,2024,0.0883050538222952,0.0,1.0,0.0,17.0,33.0
